desgs,epoch,M,omega,Omega,inc,ecc,a,H,q,Q,min_dist_bound_AU,V_bright_bound
54750,2023-02-25,213.41541,110.46151,228.5558,17.29179,0.1724949,3.2274093,13.37,2.67069765553743,3.78412094446257,1.65394335553743,16.595726784365255
54753,2023-02-25,52.17794,286.99384,73.05288,3.91012,0.1731548,2.2587897,15.65,1.8676694212544398,2.6499099787455602,0.8509151212544397,16.655931248351465
54754,2023-02-25,177.44974,290.20683,106.39064,22.84545,0.3551562,2.4087583,14.12,1.5532728554535402,3.26424374454646,0.5365185554535401,13.724162496557225
54757,2023-02-25,8.70698,155.96204,118.67612,7.94959,0.1623014,2.3435253,15.65,1.96316786287458,2.72388273712542,0.9464135628745798,16.995191957412196
54758,2023-02-25,70.17438,94.72379,240.51858,10.87419,0.2141636,2.5647438,14.5,2.01546903471432,3.11401856528568,0.9987147347143197,16.019087937429454
54759,2023-02-25,58.10904,137.28495,245.2833,12.68464,0.175743,2.5469978,14.57,2.0993807656346,2.9946148343654,1.0826264656346,16.352849267293553
54760,2023-02-25,326.1254,164.00686,209.54376,12.01552,0.2627696,2.644806,14.8,1.9498313853024,3.3397806146975997,0.9330770853024,16.09957290381456
54762,2023-02-25,298.51052,90.08271,284.24862,11.7849,0.2024089,2.6650407,15.09,2.12561274345777,3.2044686565422302,1.1088584434577697,16.95180126435587
54764,2023-02-25,139.22372,230.50459,112.65916,5.35047,0.2157539,2.2301763,15.62,1.7490070655874301,2.71134553441257,0.73225276558743,16.15726292270733
54765,2023-02-25,15.5126,188.40033,204.70988,12.75566,0.2173301,2.5812575,15.16,2.02027254939925,3.14224245060075,1.0035182493992498,16.694676187961665
54770,2023-02-25,267.89395,152.2376,169.73757,6.61137,0.2071841,2.4014215,15.21,1.9038851478018501,2.8989578521981505,0.88713084780185,16.34814213492251
54772,2023-02-25,161.9745,107.27109,263.73373,5.91962,0.1620018,2.2077796,15.29,1.85011533079672,2.56544386920328,0.8333610307967199,16.23015995119015
54773,2023-02-25,217.0644,197.52539,136.29085,13.37829,0.1927066,2.4445702,15.49,1.9734853882966799,2.9156550117033198,0.9567310882966797,16.870119007528235
54777,2023-02-25,329.3591,203.01576,155.06878,2.44885,0.1949607,2.3369407,15.94,1.88132910526951,2.79255229473049,0.8645748052695099,16.996336749332908
54778,2023-02-25,168.76189,43.87082,279.45043,6.54499,0.1773422,2.2299531,15.3,1.83448831134918,2.6254178886508197,0.8177340113491798,16.180635051654598
54779,2023-02-25,225.55116,47.78633,280.01114,5.24624,0.1383616,2.43784,14.94,2.100536557056,2.775143442944,1.0837822570559998,16.726361405106907
54781,2023-02-25,184.16153,172.05719,224.45629,8.80138,0.2356844,2.4391117,15.07,1.8642511224525202,3.0139722775474804,0.8474968224525201,16.06321245906067
54782,2023-02-25,194.41963,204.59618,166.30834,8.43767,0.2298524,2.7882637,14.51,2.14737459672212,3.42915280327788,1.1306202967221197,16.43612294357699
54784,2023-02-25,352.53307,359.22193,262.17594,9.42275,0.2731634,2.3587307,15.17,1.71441180230362,3.0030495976963802,0.6976575023036198,15.558787083033227
54788,2023-02-25,72.80502,34.84056,290.47049,24.46743,0.1738192,2.2952049,15.42,1.8962542204459198,2.69415557955408,0.8794999204459197,16.530661824521072
54789,2023-02-25,175.64222,20.00806,130.08084,24.46848,0.2875258,1.7759197,15.11,1.2652969675217398,2.28654243247826,0.2485426675217397,12.597967111719694
54790,2023-02-25,354.82288,294.71543,114.33715,14.54172,0.1724238,2.589312,14.76,2.1428529855744,3.0357710144256003,1.1260986855743997,16.672844140143056
54791,2023-02-25,332.86331,88.91669,287.04083,11.82687,0.2023892,2.6461188,14.79,2.11057293296304,3.18166466703696,1.09381863296304,16.606728407223574
54793,2023-02-25,18.25486,88.76906,285.77044,9.6094,0.2730109,2.5851276,15.01,1.8793595873091598,3.2908956126908397,0.8626052873091596,16.059109998033318
54796,2023-02-25,261.00319,224.26232,43.06493,4.8796,0.1626104,2.4415812,15.27,2.04455470443552,2.83860769556448,1.0278004044355198,16.88253759670718
54797,2023-02-25,296.26619,324.28322,79.45689,8.11572,0.2962839,2.6595762,14.65,1.8715865911168201,3.44756580888318,0.85483229111682,15.670454221197513
54799,2023-02-25,208.62939,249.48182,140.3244,9.13505,0.3089898,2.7698812,14.73,1.91401616198824,3.62574623801176,0.89726186198824,15.904324045767714
54800,2023-02-25,41.285,45.71621,336.48486,1.71323,0.2571985,2.5716666,15.03,1.9102378079798998,3.2330953920200995,0.8934835079798997,16.190869885774585
54802,2023-02-25,158.00855,171.24707,251.95998,11.92679,0.2717813,2.7900688,14.37,2.0317802744465596,3.54835732555344,1.0150259744465595,15.941769478078433
54803,2023-02-25,85.91667,239.46811,317.88817,5.51345,0.1950273,2.3432853,15.48,1.8862806948113098,2.8002899051886896,0.8695263948113097,16.554445448428094
54807,2023-02-25,249.83239,48.73221,314.1348,21.76031,0.2240559,2.4105698,14.8,1.8704674139481803,2.95067218605182,0.8537131139481802,15.816310496545457
54808,2023-02-25,253.76578,114.12164,297.41063,25.05929,0.2484648,3.1507998,12.31,2.36793695785296,3.9336626421470404,1.3511826578529598,14.835420991998213
54810,2023-02-25,312.15812,74.15065,148.03466,9.47572,0.2067792,2.4281341,15.27,1.92604647330928,2.9302217266907196,0.9092921733092798,16.486851074400086
54811,2023-02-25,210.10911,144.52945,232.80683,6.01621,0.1582465,2.4092,15.18,2.0279525322,2.7904474677999995,1.0111982322,16.739470435242755
54815,2023-02-25,96.90772,169.67848,194.35088,15.91936,0.2249904,2.5341004,15.25,1.9639521373638398,3.10424866263616,0.9471978373638397,16.59785798688338
54817,2023-02-25,77.97903,100.32614,258.18397,17.45037,0.2241142,2.5594487,13.93,1.9858399021584598,3.13305749784154,0.9690856021584597,15.351531870591359
54818,2023-02-25,7.80405,203.35711,100.67629,5.20012,0.2702653,2.3380471,15.56,1.70615409910437,2.9699401008956294,0.6893997991043699,15.912447032047517
54819,2023-02-25,206.12523,297.11881,87.23477,7.4951,0.2046545,2.4182772,15.18,1.9233658887726,2.9131885112274,0.9066115887725998,16.38741587811306
54820,2023-02-25,304.08648,211.52774,138.17639,10.05048,0.2215044,2.6745203,14.42,2.0821022856606803,3.26693831433932,1.0653479856606802,16.149967749856106
54821,2023-02-25,254.00374,44.52419,298.43773,0.76762,0.2557724,2.4050923,16.14,1.78993607020748,3.0202485297925206,0.7731817702074799,16.84559562866356
54823,2023-02-25,223.75894,273.22771,119.12742,3.04655,0.1933257,2.3975884,15.57,1.9340729442581202,2.86110385574188,0.91731864425812,16.814965350731097
54827,2023-02-25,252.7474,292.70223,83.95243,3.12843,0.2100233,2.3878298,15.57,1.88632990556566,2.88932969443434,0.8695756055656598,16.644624989520107
54828,2023-02-25,334.82872,252.59879,154.42368,5.94473,0.3214982,2.6086416,15.03,1.76996802115488,3.4473151788451197,0.75321372115488,15.654418213543831
54829,2023-02-25,70.17132,58.16131,314.59399,12.69223,0.2022638,2.5404564,15.39,2.02661403480168,3.0542987651983196,1.00985973480168,16.945160511237052
54837,2023-02-25,259.15806,226.57277,185.02832,23.07607,0.2213744,3.1205428,13.88,2.42973450997568,3.8113510900243197,1.41298020997568,16.55847450656238
54838,2023-02-25,302.43933,245.53848,188.64592,6.36829,0.2256336,2.6379527,15.34,2.04274193566928,3.2331634643307203,1.02598763566928,16.94677815863597
54839,2023-02-25,174.51413,91.16206,316.39188,8.22285,0.1519784,2.7870116,13.87,2.36344603625056,3.21057716374944,1.34669173625056,16.384069429047802
54845,2023-02-25,33.63616,1.64177,324.74065,6.60988,0.1336815,2.3207624,15.04,2.0105194012244,2.6310053987756,0.9937651012243998,16.542960047896003
54846,2023-02-25,23.44558,101.21074,284.78753,12.0061,0.2062445,2.5909521,14.4,2.05658247961155,3.12532172038845,1.03982817961155,16.050538572012194
54847,2023-02-25,306.62551,293.05028,188.93221,13.39072,0.1121704,2.5635488,13.94,2.27599450568448,2.8511030943155204,1.2592402056844798,16.226398954721816
54849,2023-02-25,269.79787,140.62225,187.52235,2.29827,0.1739796,2.4073491,15.31,1.98851946652164,2.82617873347836,0.9717651665216398,16.740455871604382
54850,2023-02-25,3.50978,309.62394,66.16508,9.35202,0.2117631,3.0395724,13.67,2.39590312590156,3.68324167409844,1.3791488259015598,16.265401940905495
54853,2023-02-25,214.40378,354.1676,5.19211,0.79913,0.2041056,2.4295049,15.64,1.9336293446825599,2.9253804553174403,0.9168750446825598,16.88341690318786
54854,2023-02-25,276.65486,112.84124,262.50443,18.33483,0.1519984,3.1503573,13.41,2.67150803097168,3.6292065690283204,1.65475373097168,16.637449265214222
54855,2023-02-25,217.65138,87.13867,340.20348,14.81343,0.2087945,3.1953474,13.81,2.5281764372907003,3.8625183627093,1.5114221372907002,16.7209657913074
54857,2023-02-25,13.07668,64.65216,208.61488,29.02247,0.3450155,2.6689811,14.24,1.7481412512929502,3.58982094870705,0.7313869512929501,14.773618644409837
54860,2023-02-25,299.84013,141.95068,236.94098,6.18989,0.1519287,2.3569444,15.24,1.99885690133572,2.71503189866428,0.9821026013357199,16.70469282679267
54861,2023-02-25,13.77017,57.6854,293.99244,11.33826,0.2946914,2.6132913,14.81,1.84317682819518,3.3834057718048203,0.8264225281951798,15.723845747344333
54862,2023-02-25,166.23509,15.45496,14.69357,4.94968,0.1879258,2.4529764,15.34,1.9919988476488797,2.9139539523511195,0.9752445476488796,16.78201306905178
54875,2023-02-25,257.75003,211.08508,217.32232,3.06432,0.2091172,2.6703606,14.63,2.11194226833768,3.2287789316623203,1.09518796833768,16.45085353126191
54876,2023-02-25,221.519,44.38128,279.51172,5.99338,0.1283985,2.1963743,15.43,1.91436313444145,2.47838546555855,0.8976088344414499,16.605557203349154
54881,2023-02-25,34.41527,262.96597,318.15663,17.02862,0.0579498,1.9571912,15.88,1.84377236139824,2.0706100386017603,0.8270180613982399,16.796111474000373
54891,2023-02-25,250.07283,260.55937,48.2787,8.88771,0.1972082,2.4357973,15.06,1.95543809890214,2.9161565010978596,0.9386837989021399,16.37881697406749
54892,2023-02-25,346.47695,9.2822,303.37693,12.51143,0.1696256,2.6792374,14.78,2.22477014848256,3.13370465151744,1.2080158484825598,16.926788903195327
54893,2023-02-25,245.47267,255.52238,148.37769,23.58202,0.114435,3.1549548,13.5,2.793917547462,3.5159920525380004,1.777163247462,16.979704542831584
54894,2023-02-25,90.00975,333.98133,3.7042,3.65949,0.2298206,2.5605998,15.16,1.9721212176041198,3.14907838239588,0.9553669176041197,16.535519020376825
54895,2023-02-25,78.44053,23.72258,333.68216,3.83942,0.2259468,2.5601899,15.45,1.9817231847026802,3.1386566152973203,0.96496888470268,16.857781500674193
54896,2023-02-25,12.75712,45.14346,328.22582,21.8352,0.0663266,2.6056407,14.02,2.4328174115473797,2.77846398845262,1.4160631115473796,16.705960624643495
54898,2023-02-25,244.2701,18.35547,342.4829,10.80895,0.0991711,2.4251266,14.81,2.18462412743874,2.66562907256126,1.1678698274387398,16.843855820635024
54899,2023-02-25,322.27033,28.96151,333.25514,11.87481,0.255581,2.6739147,14.36,1.9905129070593,3.3573164929407002,0.9737586070592998,15.797081537247202
54900,2023-02-25,219.3445,278.68722,20.4839,9.26514,0.1199846,2.8415921,13.93,2.50064480851834,3.18253939148166,1.48389050851834,16.777269329406924
54902,2023-02-25,241.29857,311.18272,130.62946,2.97769,0.1806401,2.3598942,15.65,1.93360267572258,2.78618572427742,0.9168483757225798,16.89332379154773
54906,2023-02-25,42.33487,128.72025,294.03382,12.02763,0.1560808,2.5598838,13.22,2.16033508858896,2.9594325114110402,1.14358078858896,15.18393985238939
54907,2023-02-25,68.49461,68.28738,259.22204,12.18177,0.0723381,2.6058571,14.08,2.41735434851449,2.79435985148551,1.40060004851449,16.72827226649277
54908,2023-02-25,241.03292,352.49845,272.46877,11.70439,0.0640507,2.8715424,13.26,2.68761809920032,3.0554667007996796,1.67086379920032,16.52154303413261
54911,2023-02-25,307.38687,285.97868,103.69439,13.91034,0.2743951,3.081027,13.9,2.2356082882323003,3.9264457117677,1.2188539882323002,16.076736968832282
54913,2023-02-25,315.2143,1.16488,89.2719,14.18927,0.1994636,2.6178316,15.13,2.0956694848702404,3.1399937151297603,1.0789151848702403,16.90155047573924
54923,2023-02-25,297.86577,209.34031,182.58699,15.09718,0.122958,2.6736739,14.44,2.3449243046037997,3.0024234953961995,1.3281700046037996,16.906912479636638
54925,2023-02-25,194.74746,2.9631,315.69127,7.57001,0.1689902,2.2265458,15.42,1.8502813799488398,2.60281022005116,0.8335270799488397,16.360787461523447
54929,2023-02-25,102.10794,56.35562,309.53368,11.53045,0.1996139,2.5537042,14.21,2.0439493451916197,3.06345905480838,1.0271950451916196,15.820615222062607
54931,2023-02-25,9.77226,113.03833,305.76396,12.76206,0.1730798,2.5952702,13.93,2.14608135283804,3.04445904716196,1.1293270528380397,15.852329563641657
54933,2023-02-25,174.31146,351.44563,309.06331,11.14882,0.1534644,2.5281629,14.5,2.1401798974492396,2.91614590255076,1.1234255974492395,16.404972977870713
54934,2023-02-25,326.86031,155.08362,292.02945,10.07608,0.0453527,2.5959705,13.87,2.4782362287046498,2.71370477129535,1.4614819287046497,16.664680755914922
54935,2023-02-25,193.29135,15.53816,230.5835,9.87119,0.1487803,2.2607611,15.61,1.9244043853136699,2.59711781468633,0.9076500853136698,16.82107395353406
54936,2023-02-25,24.20764,357.1714,333.45928,5.61771,0.2611672,2.3387139,15.14,1.72791853913592,2.94950926086408,0.7111642391359199,15.58746587154898
54937,2023-02-25,218.81051,204.1498,276.36579,12.17705,0.1190356,2.6721004,14.09,2.35402532562576,2.99017547437424,1.33727102562576,16.58015282900406
54940,2023-02-25,109.83659,271.29092,89.89845,5.08253,0.1860996,2.5208436,15.06,2.0517156143774398,2.98997158562256,1.0349613143774397,16.695206401527457
54941,2023-02-25,265.28393,137.11758,295.58621,10.62345,0.1672759,2.6859144,13.37,2.23662565141704,3.13520314858296,1.2198713514170398,15.549536667419137
54947,2023-02-25,229.94043,220.02695,202.1119,16.48544,0.16374,3.16768,13.52,2.6490040768,3.6863559232,1.6322497767999997,16.699346222817788
54949,2023-02-25,263.73569,252.57336,156.31443,12.58974,0.1849849,2.6550135,14.76,2.16387609320385,3.1461509067961497,1.14712179320385,16.734209597146723
54957,2023-02-25,282.93659,197.75545,44.20612,6.78876,0.1732182,2.1985799,15.85,1.8177458471658199,2.5794139528341797,0.8009915471658198,16.665805470699013
54972,2023-02-25,118.73022,141.71783,252.47148,9.82005,0.1613412,2.873254,13.79,2.4096797517352004,3.3368282482648004,1.3929254517352003,16.41943601147048
54976,2023-02-25,323.18493,315.84245,87.19739,14.6092,0.1434308,2.6309558,14.55,2.25359570484136,3.00831589515864,1.23684140484136,16.775950108146468
54991,2023-02-25,199.05517,52.64192,334.0157,5.58178,0.3258806,2.7881159,14.67,1.8795230176384599,3.6967087823615405,0.8627687176384597,15.7197101935162
54993,2023-02-25,296.72549,105.68206,317.19779,5.56757,0.1679378,2.3397832,15.2,1.9468451569150398,2.73272124308496,0.9300908569150397,16.489283931291357
54997,2023-02-25,334.54676,5.94345,338.94031,11.66538,0.200381,2.6662479,14.15,2.1319824795501,3.2005133204499,1.1152281795500998,16.03073683002976
54999,2023-02-25,183.25112,290.44752,112.92855,8.68099,0.1937339,2.7768375,14.38,2.23886994145875,3.3148050585412503,1.2221156414587497,16.565705840857277
55005,2023-02-25,258.16991,12.36393,40.71502,1.56595,0.2001118,2.3909139,15.36,1.9124638158259801,2.86936398417402,0.89570951582598,16.528802075304224
55006,2023-02-25,281.23178,230.48495,145.33938,17.17432,0.2131495,3.147203,13.66,2.4763782541515003,3.8180277458485006,1.4596239541515001,16.450289818592854
55012,2023-02-25,69.57604,359.30049,13.12512,10.95202,0.1127774,2.9846552,13.52,2.64805354664752,3.3212568533524798,1.63129924664752,16.697301992041105
55013,2023-02-25,91.40524,295.18506,82.23605,3.06595,0.0672037,2.5638494,14.37,2.39154923407722,2.7361495659227804,1.37479493407722,16.954586245699733
55014,2023-02-25,327.44591,118.74855,39.39953,13.46994,0.1095654,2.5620168,13.82,2.2813084045012797,2.8427251954987196,1.2645541045012796,16.120607080057397
55015,2023-02-25,8.03993,255.18211,119.56581,7.37159,0.2004324,2.6298978,14.52,2.1027810721912803,3.15701452780872,1.0860267721912802,16.313172952679032
55016,2023-02-25,182.44524,282.58881,285.22185,7.51326,0.1358008,2.6030649,14.39,2.24956660412808,2.95656319587192,1.23281230412808,16.604979081530377
55018,2023-02-25,224.58115,268.5452,310.37099,12.95588,0.2470313,2.5505117,14.27,1.92045547908379,3.18056792091621,0.9037011790837899,15.467145462563908
55021,2023-02-25,235.28832,276.6644,112.72936,10.39377,0.2699705,2.7242286,14.46,1.9887672427437,3.4596899572562996,0.9720129427436999,15.891280029017722
55041,2023-02-25,147.12522,105.91383,8.71882,4.59483,0.1519918,2.4023417,15.14,2.03720546080194,2.76747793919806,1.0204511608019398,16.729135278452752
55042,2023-02-25,275.10449,154.22483,260.13018,5.96519,0.247291,2.6582548,14.72,2.0008923122531996,3.3156172877467998,0.9841380122531995,16.191398611587026
55043,2023-02-25,289.41637,212.70309,127.58577,5.23191,0.3034845,2.3777004,14.97,1.6561051829562004,3.0992956170438,0.6393508829562002,15.09413592812179
55049,2023-02-25,343.70717,253.34499,150.26607,12.71827,0.1622741,2.6398855,14.55,2.2115004563844503,3.0682705436155504,1.1947461563844501,16.659813376787778
55051,2023-02-25,204.51381,24.3675,338.16521,1.60855,0.1260325,2.8117159,14.0,2.45734831583325,3.16608348416675,1.4405940158332498,16.745041630703586
55052,2023-02-25,344.60431,354.04484,21.77818,9.00153,0.2624957,3.0734584,14.05,2.26668878587112,3.88022801412888,1.2499344858711199,16.31139573244247
55055,2023-02-25,265.28234,76.12794,287.39869,3.91735,0.1757993,2.728114,14.73,2.2485134684798003,3.2077145315202,1.2317591684798002,16.942106484505565
55056,2023-02-25,104.00287,335.92463,327.23426,14.42656,0.1089229,2.5791192,14.54,2.29819405729032,2.86004434270968,1.28143975729032,16.885424456849183
55058,2023-02-25,266.52373,288.67012,148.58562,23.61467,0.2620785,2.3464716,14.92,1.7315118427794,2.9614313572206,0.7147575427794,15.382921067040717
55059,2023-02-25,34.86418,166.78562,98.69107,24.01262,0.0959428,3.139405,13.09,2.838201693966,3.440608306034,1.8214473939659999,16.657299438139372
55062,2023-02-25,243.48209,311.90563,41.49991,7.88292,0.1993002,2.795614,14.06,2.2384475706772,3.3527804293228,1.2216932706772,16.24454554210267
55063,2023-02-25,28.28928,88.36957,217.98586,12.47331,0.194068,2.68528,14.11,2.1641530809600003,3.20640691904,1.1473987809600001,16.085011806975285
55064,2023-02-25,12.35106,72.2278,269.08295,8.48329,0.1050749,3.0694594,13.58,2.74693626049094,3.3919825395090597,1.73018196049094,16.964701809118353
55065,2023-02-25,85.34662,81.82836,286.04395,5.06641,0.1309246,2.2771866,15.32,1.97904685526964,2.57532634473036,0.96229255526964,16.718816012258113
55066,2023-02-25,184.68067,298.08807,314.24288,8.0171,0.1189745,2.5642539,14.19,2.2591730743744503,2.86933472562555,1.2424187743744501,16.431087543927056
